id,description,value
998112,to purchase a fishing boat,0
999859,to buy additional stocks of groceries to sell.,0
995406,to give his community better access to communication services by selling mobile airtime credits.,0
998754,to repair and maintain his motorcycle.,0
999319,"to pay for land preparation like plowing and harrowing and for the purchase of a good variety of seedlings for healthier, heavier and more produce.",1
999338,to invest in her clothing business,0
999485,"to buy sugar, salt, flour, eggs, spices, noodles, canned goods, toiletries, chips, biscuits, candy and drinks.",0
999658,"to buy a display cabinet to exhibit her products, personal hygiene articles and accessories.",0
999717,"to buy floor tiles, cement and sand to install floor tiles in her home.",0
999826,"to buy shirts, pants, sweaters, skirts, and dresses for her customers",0
1000709,to purchase more frozen foods to sell to her customers,0
1000935,to buy silver wire coils for her husband's bangles manufacturing and selling business. ,0
997155,To buy seeds and mineral fertilizers,0
998162,to buy a rickshaw body for her husband's transportation services.,0
998314,to buy more stock of clothes.,0
998365,to buy a new clothes collection for her shop,0
998370,"to purchase fruit and vegetables, and renovate his truck.",0
998375,"to buy maize, peppers, tomatoes, and fish.",0
998658,to celebrate her child��_��__��_��___��_��__��_��____s wedding.,0
998734,to buy piglets and food for the pigs.,0
999076,to buy clothes: trousers and shirts for adults and children.,0
999108,to buy fertilizers to grow coffee on his land.,0
997300,to purchase more fertilizer and seeds,0
998305,to pay for the credit amount borrowed for the purchase of a car and continue providing his transportation services.,0
998312,"to buy more stock of sugar, rice, flour, and other items.",0
998318,"To do some maintenance on his rickshaw,",0
998356,to buy more tubers of yam and fishes.,0
998364,to build a garage for a workshop and purchase a car for spare parts.,0
998366,to make necessary maintenance to his shop to avoid winter leakage and do necessary wall painting.,0
999035,to invest in the purchase of pigs and to pay the expenses for the maintenance of her crop.,0
999063,to buy milk cows and increase production so that he can improve his standard of living.  ,0
998259,"to buy grocery items such as chips, candies, bread, biscuits, laundry soap, toiletries, spices, sugar, powdered milk, noodles, canned goods and drinks.",0
998263,"to buy grocery items such as noodles, canned goods, eggs, cooking oil, coffee, powdered milk, powdered chocolate drink, sugar, toiletries, candies, chips, biscuits and drinks",0
998273,to buy more stock of timber.,0
998277,to buy more stock of vegetables,0
998288,to buy piglets,0
998294,"to buy more stock of tomatoes, onions, and potatoes.",0
998297,To invest in her husband's clothing business.,0
998311,to buy more stock of fruits and vegetables,0
999019,to buy construction materials for his kitchen,0
999030,"to buy cream, curds, cheeses, cottage cheeses, etc. to reactivate her sale of milk products and keep her customers satisfied.",0
998264,"to buy new cosmetics products, such as facial cream, bleach cream, nail polish, hair color, lotion, etc. for her daughter's beauty salon.",0
998267,to buy more items to sell.,0
998278,to buy a new rickshaw body for her husband's transportation services.,0
998964,to invest in his potato crop.,0
998970,to invest in his fava bean crop.,0
1001511,to repair his truck to achieve his goal,0
1001517,to purchase a machine to prepare the land to plant raspberries and other crops.,0
1001522,to do service to his vehicle so that he can provide a safe mode of transportation and be reliable for his customers.,0
1001528,to purchase additional tools for his work to attract more customers and provide a much higher quality of work.,0
1001540,to purchase new inventory to attract more clients.,0
1001556,to purchase a new trailer in order to collect and transport all of the items to sell.,0
1001863,"to buy raw materials, such as fruits and vegetables, for her dyes and threads.",0
1001886,"build a shed for his auto mechanic shop, improving public attention and earning more money for his family",0
1001917,to purchase feed for his animals.,0
1001929,"to buy rice, pasta, cookies, and cereal.",0
997160,to purchase hybrid seeds and fertilizer to improve harvests of maize.,0
998276,"to buy cost efficient maize seeds and fertilizer for the coming harvesting season, as well as a solar light.",0
998279,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,0
998417,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,0
998418,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
998421,to buy cost efficient maize seeds and fertilizer for the coming harvesting season							,0
998426,to purchase hybrid seeds and fertilizer to improve harvests of maize,0
998448,to purchase hybrid seeds and fertilizer for the��_��__��_��___��_��__��_��____cultivation��_��__��_��___��_��__��_��____of maize.						,0
998462,"to buy cost efficient maize seeds and fertilizer for the coming harvesting season, as well as a solar light.",0
998571,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,0
998257,"to buy more stock of bread, soap, flour, soda and other items",0
998270,to buy clothing stock for her husband's clothing business.,0
999025,to launch his business of breeding pigs.,0
1001466,to find out with the help of a proper medical exam the source of his unhealthy feelings.,0
1001583,to purchase both ducks and ducklings,0
1001589,to buy necessary tools and accessories to increase her craft and chocolate souvenirs production.,0
1001621,to start selling detergents,0
1001654,"to solve his health problem, which has caused him discomfort and slowness in his farming work.",0
1001657,to buy very expensive medicines and pass a course of treatment;,0
1001671,to buy tailoring tools necessary to facilitate her business.,0
1001673,"to expand her business by purchasing more bread, soft drinks, tea, etc. to sell",0
1001740,to buy more green bananas to sell.,0
1001798,"purchase a mobile radio system for directing transportation for women. This will allow her to work while caring for her children, and provide added income to support her family.",0
1001508,"to buy a replacement cow to provide income for her family,  to improving their conditions.",0
1001509,to purchase two calves to raise into adults and then sell for a profit,0
1001510,to renovate the shop and to purchase food which to attract more customer,0
997704,to purchase 5 sacks of fertilizer and 6 cans of herbicides for his crops,0
997706,buy 4 bags of fertilizer and 5 boxes of herbicide.,0
1000525,to purchase goats to sell,0
1000526,to warehouse peanuts and local millet in her storeroom for resale.,0
1000588,to buy three sacks of animal fertilizer and five boxes of herbicides for their crops.,0
1000591,to buy 10 sacks of fertilizer for his crops.,0
1000760,to raise sheep to resell.,0
1000763,to purchase 'pagne' cloth to resell.,0
998253,to buy more clothes to sell.,0
993084,"to buy spirits, soda and beer to sell.",0
994913,to  buy more phone accesseries.,0
995519,"to buy more stock items like salt, sugar and bread",0
998133,"to restock her store with items like canned goods, oil, and soy sauce.",0
998134,"to purchase rice seeds so he will have good results in healthier, heavier, and potentially higher-yielding seedlings.",0
998135,to buy farm inputs.,0
998241,"to buy more stock of sugar, bread, flour and other items.",0
998248,to develop her business by buying necessary foodstuff to increase her production.,0
999015,"to buy drinks, snacks, chicken, dressings, and condiments, among other products, to meet her customers' needs during the Christmas season",0
1000651,to buy goats to raise and resell.,0
1000761,to raise rams to resell.,0
1000762,raise cattle to resell.,0
1001064,to stock up on 20 pairs of shoes.,0
1001079,to stock up on 700 kg of beans.,0
1001611,to increase her merchandise with new items.,0
1001683,to buy fabric and thread wholesale,0
1001707,to buy wholesale alpaca wool.,0
1001776,"to purchase more drinks, cookies, and sweets",0
992841,to increase the fried fish and meet her customers' demand.,0
992974,to buy sacks of charcoal to meet his customers' demand.,0
998116,to purchase a variety of ornamental plants that she can grow and sell.,0
998123,to buy an overlock machine for her husband's tailoring business.,0
998129,"to restock her store with canned goods, noodles, sugar, packed foods, condiments, among others.",0
998232,to buy dried fish.,0
998236,to buy more stock of clothes.,0
998929,to invest in his bean production business.,0
1001791,To buy more pigs to sell raise and sell,0
1001792,"to buy more seeds, fertilizer, shovels, hoes, and other tools to work the land and keep moving forward",0
1000851,to pay university fees.,0
1000862,to pay university fees.,0
1000933,to pay for his university tuition.,0
1001361,to pay his university fees from the first to the fourth year.,0
1001408,to pay for his thesis enrollment fees.,0
1001457,to pay for his son's university tuition,0
1001484,"to cover his university fees for a BSc. in Accounting, from the first to the second year.",0
1001501,to pay his university fees.,0
1001609,to pay for his university tuition.,0
990337,"to supply her grocery store with rice, beans, sugar, milk, bread, eggs, corn, detergent, etc.",0
1000064,to buy more sorghum for selling.,0
1001308,to buy agricultural inputs to maintain her coffee crop.,0
1001387,"to buy a greater variety of items for her store, like vegetables, meat, seasonings, baked goods, dairy products, among others.",0
1001391,to buy all types of clothing for resale.,0
1001393,"to stock her pantry with vegetables, meat, baked goods, dairy products, among other items.",0
1001646,"to pass a medical treatment in order to solve his health problem, and he is thankful beforehand to Kiva lenders.",0
1001686,to buy wholesale chicken meat. ,0
1001697,to buy wholesale herbs and incense.,0
1001724,to buy cookies wholesale.,0
997266,to buy automobile parts and pay for an expert's services.,0
998211,to repair his motor vehicle.,0
998229,"to buy necssary foodstuffs to increase her ""Mouneh"" production as she wants to pay the expenses of legally registering her car, which she will use in her business.",0
999011,"to purchase fragrances, creams, hair treatments and hair accessories from catalogs",0
999783,"to purchase wholesale, sexy women's underwear to strengthen her business in the area.",0
1000255,To buy crafts as a strategic stock to prepare for arts exhibtions,0
1001287,buy shoes at wholesale price.,0
1001288,to purchase cosmetics at wholesale and use the earnings for her children's school expenses.,0
1001388,"to buy products for her pantry like vegetables, meat, fruits, canned and baked goods, as well as other products.",0
1001403,"to buy vegetables, meat, seasonings, baked goods, among other items to prepare her meals.",0
1001551,to purchase high-quality duck feed and repair the ducks' farm.,0
1001564,to purchase high quality duck feed.,0
999646,"pay for plowing, transplanting, and weeding, as well as for fertilizer and phytosanitary products.",0
1000120,to stock up on cassava to resell.,0
1000141,to buy beans and soy.,0
1000164,to grow tomatoes.,0
1000189,to grow tomatoes and soybeans.,0
1000201,"pay for hoeing, harvesting, fertilizer, transportation, and phytosanitary products for growing soy, corn, and beans.",0
998110,"to restock her store with consumable goods such as canned goods, noodles, soy sauce, vinegar, cooking oil, confections, and others.",0
998227,to purchase additional M-pesa float phone credit and additional stock of phone accessories.,0
998230,to buy more peanuts,0
998197,to buy more stocks of clothes to sell.,0
998200,"to buy sandals, slippers and shoes for reselling from her home.",0
998201,to buy farm inputs,0
998212,"to buy grocery items such as coffee, powdered milk and chocolate drink, sugar, eggs, cooking oil, canned goods, noodles, chips, candies, biscuits, toiletries and laundry soap.",0
998181,"to assist her husband to repair the engine of his rickshaw and replace its body, so he can drive his rickshaw smoothly.",0
998184,to pay for the renovation of his house.,0
998187,to buy more stock of fruits.,0
998195,to buy more stock of fruits and vegetables,0
997250,to pay for a sow and two oxen to enlarge the number of livestock on his farm.,0
998011,to buy broilers for her husband's chicken production and selling shop.,0
998095,to buy motorbike's spare parts for her husband's shop.,0
998153,to buy more fish for resale.,0
998154,"to buy buy materials like plywood, paint, nails, fishing boat glue and paint.",0
998182,to increase her merchandise with a new collection of winter clothes to satisfy her customers' needs in the upcoming Christmas season.,0
998047,"to purchase materials like transistor, capacitor, and television parts",0
998054,to purchase more fish to sell to her customers,0
998057,"to restock her store, with items like canned goods, oil, and soy sauce",0
998141,To purchase a fishing boat for her fish selling business,0
998145,"to restock his store with items like canned goods, oil, and soy sauce",0
998146,to buy farm inputs.,0
1000950,to buy mineral fertilizers and seeds.,0
1000969,to open a beauty salon and generate stable income.,0
1001110,to solve his mother��_��__��_��___��_��__��_��____s health problem by doing a proper treatment course at the hospital.,0
1001126,to pay for a cow and forage for feeding the livestock,0
1000174,to buy agro-veterinary products for resale.,0
1001030,"to pay for nuts to make Armenian ""soujoux"" (a type of dried fruit made from walnuts and sweet fruit syrup) to sell in the coming new year holiday season.",0
1001123,to pay for a cow and 100 packages of ground fodder for feeding the cattle.,0
1001220,to purchase accessories for hairdressing to get more customers.,0
1001260,to purchase fabric in bulk.,0
997370,to buy more clothing to sell,0
997399,to renovate his store house and buy more spare-parts,0
998028,to buy stock of rubber bands for her husband's goods supplier business.,0
998071,to buy a fishing boat and a fishing boat engine.,0
998105,to begin a trade in clothes.,0
998114,to cover the cost of repairing her husband's taxi.,0
996934,to repair their fishing boat.,0
998101,to help her husband repair his taxi,0
998132,"to buy more chicks, chicken feeds and medicines",0
996299,to invest in her husband's paint-selling business.,0
998043,for fishing boat repair,0
998068,to buy more cows for fattening on his farm.,0
998083,to buy spray guns and paint material for her husband's painting services.,0
998097,to begin a trade in linens,0
998104,to buy clothes for her business.,0
988185,to invest in his cosmetics shop.,0
990120,to help her son purchase a taxi.,0
994792,to buy fishing nets.,0
997990,"to buy fishing materials such as fishing nets, fishing rope and fishing weights",0
998039,to buy cattle for fattening and resale,0
998064,to buy more coffee to sell.,0
998089,to purchase bags of fertilizers and bottles of pesticides,0
998601,"to buy oil, soft drinks, snacks, sugar, etc.",0
997979,"to restock her sari-sari store with consumable goods such as noodles, canned goods, coffee, milk, confections, condiments, and others.",0
997985,to buy electronics machines to be able to repair up-to-date electronics.,0
998003,"to buy additional (more) fish to sell, to pay laborers and to buy crude oil.",1
998034,to purchase more variety of fish to sell,0
998060,to buy doors and windows to close his house.,0
998599,"to buy cement, sand, gravel, bricks, and iron, to add a new room to her house.",0
997941,"to purchase canned goods, oil, and soy sauce.",0
997970,"to purchase a fishing boat for her business, selling fish.",0
998528,"to buy bread, corn, drinks, meats, cassava, potatoes, and more.",0
998589,"to buy products like candy, sweets, rice, sugar, oil, and more.",0
998590,"to buy construction materials such as: lime, cement, blocks, sand and iron.",0
997404,"to buy pork, cheese, beans, corn, and other ingredients.",0
997878,"to buy food and clothing, eliminating the pressure to sell maize for low prices at harvest.",0
997926,to rent a rice field to have more land to cultivate rice.,0
997931,to stock personal and home products for her business.,0
997936,to pay for land and seedbed preparation,0
997937,to purchase fertilizer and pesticides.,0
997945,to buy piglets & purchase bags of animal feeds.,0
997950,to buy more Avon and Natasha products.,0
998564,to buy supplies in greater quantities: truckloads of firewood and large sacks of corn.,0
998565,to buy materials to remodel his home.,0
996835,to purchase hybrid seeds and fertilizer to improve harvests of maize,0
997081,"to buy fertilizers, seeds for new season.",0
997888,"to buy food and clothing, eliminating the pressure to sell maize for low prices at harvest.",0
997898,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest .",0
998537,"purchase a chain  hoist, so that he will have this important device to facilitate his work and provide good customer service.",0
998546,to buy Chinese fireworks.,0
998550,to buy beauty products.,0
998554,to buy beauty products.,0
996833,to purchase hybrid seeds and fertilizer to improve harvests of maize,0
997805,to purchase more fish to sell.,0
997808,to purchase more groceries to sell in her general store,0
997825,to buy feeds and other supplies to raise her pigs,0
998529,to rent land to graze his cattle and ensure better production.,0
998534,"to buy cookies, noodles and cereals.",0
998535,"to purchase wholesale merchandise like footwear, clothes, cosmetics and jewelry to sell. ",0
997667,"to buy canned goods, noodles, cooking oil, spices, toiletries, candies, chips, biscuits, salt, sugar and feeds.",0
997672,to purchase additional sacks of rice grains to sell.,0
997675,to purchase additional boxes of fish to sell.,0
997683,"to buy yeast, sugar, flour, vegetables, noodles, spices, feed and supplements",0
997692,to buy spare parts for her vehicle and feed for her hogs,0
997693,"to buy canned sardines, beef loaf, shampoo, bath soap, milk, coffee, sugar, matches, biscuits, liquor, fish and fish in brine.",0
997698,to buy piglets,0
998521,to buy clothes and items for sale.,0
997592,"to buy variety of stocks such as snack foods, canned goods, noodles, eggs, food seasoning, toiletries, drinks, sacks of rice and feed.",0
997649,"to purchase feeds, vitamins and other supplies for her business.",0
997651,to buy additional frozen foods to sell.,0
997652,to purchase more stock of household goods to sell.,0
997655,to buy aditional materials for her business.,0
997663,"to buy home care, personal care, health, baby care and beauty products, as well as fragrances, piglets and feed.",0
997740,"to buy lotions, cosmetics, jewellery and other products that she sells via magazine. This means she will be ready for the sales season at the end of the year.",0
998510,to buy boxes of clothing.,0
997614,to buy more fish and ingredients for her business.,0
997617,to buy feed and other supplies to raise her pigs.,0
997633,to buy additional sacks of rice grains to sell,0
997634,to buy additional cases of beers and soft drinks to sell to her customers.,0
997635,to purchase more groceries to sell in her general store,0
997636,to buy additional sacks of rice to sell,0
998505,to buy a large and varied stock of women's shoes.,0
998506,to buy grazing cattle.,0
999536,to buy bags of local cereals for retail.,0
1000971,"to pay for a horse, four cows and forage for feeding the livestock.",0
1000979,to purchase ducks and quality feed.,0
1000981,"to pay for forage for feeding the livestock (ground wheat and barley for the cattle), fertilizer and fuel for land cultivation.",0
1001027,to buy some construction materials to rebuild his old house.,0
1001036,to pay for fodder to feed the livestock and support her farm in the winter season.,0
1001075,"to undergo a serious, expensive and rather long course of treatment in order to get rid of her health problems",0
1001080,to be able to pay for her husband��_��__��_��___��_��__��_��____s surgery; she is full of hope and impatience for the support of Kiva lenders.,0
1001086,to solve his father��_��__��_��___��_��__��_��____s health problems since he must undergo an urgent and expensive course of treatment at the hospital.,0
997599,to buy more harvested rice.,0
997605,to purchase additional sacks of rice grains to sell.,0
997606,to buy an additional amount of electronic mobile credits to sell.,0
997609,"to buy fertilizers, vegetable seeds, and other farm supplies.",0
997611,to buy feed and other supplies to raise her pigs.,0
997612,to buy feed and other supplies to raise her livestock.,0
997622,to purchase additional household goods to sell,0
997625,to buy more stocks to sell in her general store,0
998956,"to purchase curtains, bedsheets, and some fabrics",0
998978,to pay for labor at harvest time,0
999534,to buy groundnut seeds for a small business.,0
997557,"buy more pigs and food for them, and some chickens and inputs for them",0
997591,to buy fertilizers and other farm supplies,0
997593,"to purchase additional items like nail polish, pushers, and nippers.",0
997597,to purchase additional livestock to sell.,0
997598,to purchase additional spare parts for the maintenance of her motorcycle.,0
997603,to purchase more groceries to sell in her general store.,0
997547,"to buy products to sell in her shop, such as cellphones, accessories and phone time.",0
997548,"to buy inputs, such as clothes and shoes, to sell in her store.",0
997573,to purchase additional boxes of fish to sell,0
997574,to purchase additional boxes of fish to sell,0
997575,to buy additional boxes of fish to sell,0
997581,"to buy additional items, like canned goods, noodles, coffee, sugar, cooking oil, etc., to sell.",0
997585,to purchase additional boxes of dried fish to sell,0
997586,"to purchase additional stock for her food vending business like sugar, milk, spices, etc.",0
997589,to purchase more stocks to sell in her general store,0
997528,"to renovate and build out his new salon space, cover marketing costs, and buy a point-of-sale system, inventory and hair-styling tools.",0
997532,To buy some birds to raise and to adjust a barn that he already has,0
997536,To buy items to stock like drinks and milk products,0
997540,to buy some cattle and chickens to raise and increase his production.,0
997543,to buy agricultural inputs and pay for technical assistance for her business.,0
997545,to make some adjustments to the place where he raises cattle.,0
997552,to buy extra gas cylinders.,0
997556,"to buy a tent where her clients can refresh and also some inventory for the store, such as drinks and high-rotation products.",0
997572,to buy ingredients for her food production business.,0
997295,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
997517,"buy supplies like hair dyes, hair treatments, makeup, a chair for the salon and paint for the place.",0
997518,"buy inputs to stock up like shoes, lotions, clothes, and other items, so she has more to offer.",0
997520,make some adjustments to her store and improve its structure which is kind of weak right now.,0
997523,buy a new tv where his clients can watch soccer while they wait to their turns in his beauty salon.,0
997524,buy a lot of products from a famous personal use products magazine,0
997527,To buy some pots she needs to make new dishes,0
997529,"To buy some supplies, like a stretcher, a rug, some hot oils, and treatments to keep doing her work",0
996830,"to purchase a solar light, as well as hybrid seeds and fertilizer to improve harvests of maize.",0
996831,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,0
996832,to purchase hybrid seeds and fertilizer to improve harvests of maize,0
997293,to buy winter tires for his car and materials that he needs for his heating systems work,0
997347,"to purchase some fruits, bread and other supplies. He will buy plastic chairs, too.",0
997515,"buy pigs and chickens to raise, and make some adjustments to the barn and the pigsty.",0
998490,"to buy colognes, nail polishes, sweaters, necklaces and clothing for the family.",0
998495," to make renovations and adaptations of her work area, to buy inputs and to pay suppliers",0
998498,to buy a pair of small pigs to raise and sell when they are bigger,0
997323,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
997331,To buy more cloth and sandals to bring and sell in the town.,0
997334,To stock up on bags and sandals to satisfy customers.,0
997338,"to purchase shampoo, hair extensions, wigs, hair color, among others.",0
997341,to buy antennas and clippers on a wholesale basis to resell at his point of sales.,0
998561,"to buy bottles of Pepsi, Bigcola, rice, sugar, beans, oil, chicken, cheese, toilet paper, soap, toothpaste, eggs, instant soups and more.",0
998815,to buy groceries to sell,0
1000839,to purchase various garments for selling.,0
997283,to buy a cow and also fodder for all her farm livestock.,0
997286,to gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,0
997289,to buy winter tires for his car in order to drive safely and to purchase more fruits for more and profitable sale.,0
997301,to both purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,0
997306,to purchase hybrid seeds and fertilizer to improve harvests of maize,0
997308,"to buy piglets, soft drinks, liquor, sachets of milo, milk, sugar, toothpaste, hair conditioner, canned food, and biscuits.",0
997320,to buy additional raw ingredients and products for his rolling store and grocery items to stock his sari-sari store.,0
998480,"buy products such as rice, beans, bread, coffee, among other items, to set up a store, and also to improve facilities at the mill.",0
998489,to buy a cow to increase milk production.,0
997263,to buy a lot of citrus fruits and also some more vegetables for sale at her stall.,0
997267,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
997282,to buy cost-efficient maize seeds and fertilizer for the coming harvest season.,0
997284,to purchase shoes to resell.,0
997726,"to invest in soil preparation and the purchase of seed, fertilizer, insecticide, and herbicide, in order to grow basic grains.",0
997727,"to purchase compost, fertilizer, insecticide, herbicide, and seed. This will be of great help to him, as it will allow him to have a good corn harvest.",0
998463,"to buy merchandise such as tuna, detergent, etc.",0
998484,to buy corn and cereal to stock her store.,0
997231,to purchase hybrid seeds and fertilizer to improve maize harvests.,0
997242,to buy cost efficient maize seeds and fertilizer for the coming harvest season.,0
997738,to stock her store.,0
997742,"to buy products for her store, as she wants to buy a greater variety of products.",0
997752,to introduce new products and construct a dining area in his cafe,0
997755,to buy clothing and shoes for the season.,0
997759,to buy a milk cow,0
997900,To purchase a freezer.,0
998398,to pay for new stocks of soft drinks and filtered water to distribute to local shops and cover the high market demand during the New Year holiday season.,0
998944,to purchase chaise lounges and rent them out to generate income.,0
998958,to purchase bedsheets to resell,0
999414,to do some maintenance for his rickshaw.,0
999488,to make some maintenance for his rickshaw.,0
999502,to do some maintenance on his rickshaw.,0
999553,"pay for a cow, cultivation costs, fertilizer and watering costs.",0
999764,to pay for new tools and equipment needed for electronic repair work.,0
1000584,to purchase stock of clothing and bed-linens and start trading.,0
997171,to purchase additional sacks of rice to sell.,0
997182,to purchase hybrid seeds and fertilizer to improve her harvests of maize.,0
997183,to buy fertilizer in order to increase the productivity of her rice cropping.,0
997185,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
997198,to purchase hybrid seeds and fertilizer to improve harvests of maize.,0
997203,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,0
997209,"to buy canned goods, noodles, eggs, food seasonings, toiletries, snack foods, drinks and cloth.",0
997720,"to purchase bread, cold cuts, seasonings, meat, cabbage, etc., as he wants to have a greater quantity of basic ingredients in order to develop his hot dog sales.",0
997739,"She wishes to buy corn, gas, lime powder and wood to continue to improve her tortilla production.",0
997128,to buy cost-efficient maize seeds and fertilizer for the coming season.,0
997131,"to buy different types of beauty products, such as creams and hairbrushes, to increase her beauty salon business.",0
997132,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,0
997145,to purchase hybrid seeds and fertilizer to improve harvest of maize.,0
997172,to purchase hybrid seeds and fertilizer for the��_��__��_��___��_��__��_��____cultivation��_��__��_��___��_��__��_��____of maize.,0
997176,to buy maize seeds and fertilizer.,0
997178,to purchase hybrid seeds and fertilizer to improve maize harvest.,0
997730,to buy a young bull and form the herd.,0
997734,to buy fish and milk products.,0
997736,to stock her store.,0
996006,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
997088,"to buy items to sell, like canned goods, soap, milk, sugar, eggs, chips, etc.",0
997101,"to buy canned goods, noodles, toiletries, food seasoning, snack foods, and drinks.",0
997113,to increase stock of fresh chicken to sell during the coming Christmas festivals,0
997122,to repair their fishing boat,0
997728,"to buy corn, chicken, salt, vegetables, etc., which will help improve the production of tamales and soups she sells.",0
996827,to purchase hybrid seeds and fertilizer to improve harvests of maize,0
996885,to purchase two solar lights and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
996992,to buy more fish,0
997061,to buy more fish to sell ,0
997065,"to buy fertilizers, seeds for new sowing .",0
997087,to purchase additional sacks of charcoal to sell.,0
999768,"to invest in looking after his crops, and to buy manure for the same.",0
998847,to buy more flowers to offer for sale.,0
999442,with the purchase of a cow and fodder for his farm cattle.,0
999856,to buy clothing and footwear for her business at promotional prices.,0
999465,to upgrade his barbershop's decor.,0
999601,to improve the toolkit she uses in her beauty salon,0
999919,to buy additional stocks of groceries to sell.,0
997328,to purchase stock of footwear.,0
999072,"pay for farm work, the application and incorporation of pesticides, fertilizers, and labor for his harvest.",1
999163,"to buy more animals such as ducks, guinea pigs, chickens, etc.",0
999166,"to purchase animals like calves, ducks, etc, and food for them.",0
999666,to invest in his 1 hectare crop of coffee,0
999674,to invest in the maintenance of his 1 hectare of coffee in production,0
999172,to invest in looking after 1.5 hectares of coffee crop of the Catimor variety.,0
999182,to invest in maintaining one hectare of coffee,0
999702,buy fertilizer and pay his workers for plantation maintenance.,1
1000628,to invest in the expansion of sugarcane fields.,0
997864,pay for labor and purchase fertilizers and pesticides.,1
999020,"to pay for farm work, applications of pesticides, fertilizers, and labor for his harvest",0
999711,to buy fertilizer and pay for labor for his workers (to maintain his plantation).,1
999843,"to apply and incorporate pesticides and fertilizers, and to pay for labor for his harvest.",0
1000640,to invest in maintenance of cultivable land.,0
996557,"to buy pants, shirts, planners, and a desk",0
997866,purchase cattle.,0
999642,to invest in the maintenance of his crops.,0
999721,to invest in the maintenance and cultivation of 1.5 hectare of coffee crops.,0
999789,to invest in maintenance and the purchase of manure for his crop.,0
997861,to purchase a dairy cow and make home repairs,0
998453,"to buy more groceries like tuna, detergent, milk, etc. to stock her store more.",0
998457,"with working capital, for the purchase of different varieties of fish such as bonito, mackerel, pejerry, etc, crates and to make improvements to his home.",0
1000121,to develop his business and increase his merchandise with special newly-released barbering tools and machines.,0
1000202,to pay for her son's car registration fees so he can expand his business through visiting a wider region by his own car.,0
1000081,to pave the tiles on a store that he's been building lately and that he wants to rent it out,0
997832,buy cows to fatten and sell.,0
997836,to buy additional cows to increase the size of her herd.,0
997840,to buy food for retail sale in her shop.,0
998082,to buy steers for fattening and resale,0
998716,to buy livestock in order to increase his livestock headcount,0
1000579,to start a trading business with clothing.,0
999522,"to hire a new DJ, and buy new headphones and new equipment to improve the quality of his ?business, and therefore increase his customers.",1
1000679,to buy school supplies.,0
1000093,for his treatment course at the hospital which he receives regularly,0
1000155,"to pay for her husband's visitation to a health specialist, and also for his related medical expenses.",0
1000160,"to pass a very proper medical exam, and also to pay for a treatment course at the hospital, with great hope of finally getting rid of the problem.",0
997560,to buy flour and perform maintenance on his oven.,0
999026,"to buy basics like flour, sugar, yeast, cinnamon, etc. so as to have better inventory for bread sales. ",0
998224,to pay for renovation of the car and purchase tires and some spare parts for it.,0
998737,to restore his vehicle engine and install compressed natural gas in his car,0
998877,to buy an automobile.,0
1000412,to start his own business and work as a taxi driver.,0
1000587,to pay off his car and start a taxi business.,0
998794,to buy snacks and cold drinks.,0
998823,to buy corn,0
996916,"to buy hotdogs, chorizo, sweetened meat and dressed chicken.",0
996929,to purchase two solar lights and cost efficient hybrid seeds and fertilizer for maize cultivation.							,0
996941,to gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
997489,"to buy agriculture supplies and a granary, where he will store his harvests, and to pay for transportation from the fields to his home.",0
997510,to invest in fixing up his locale and to buy beer.,0
998053,to pay for land preparation like plowing & harrowing and purchase of good variety of seedlings.,0
998062,"to purchase ingredients for her bakery like flour, milk, sugar, butter, and cheese.",0
998122,to purchase bulk supplies of bags of animal feed and veterinary supplies.,0
998669,"to pay for wood, vehicle rental and labor.",1
998728,"to buy for his grocery store such items as liquor, canned goods, noodles, sugar, cooking oil, toiletries, food seasonings, snack foods and sacks of rice as well as crude oil and gasoline.",0
999248,"to purchase bags of cement, plywood, hollow blocks, nails and labor costs for boarding house repairs.",0
999251,"to purchase bags of cement, hollow blocks, plywood, wood, sticks and other items for her house renovations.",0
999316,"to purchase bags of cement, hollow blocks, sticks, and nails, and pay for labor costs.",1
999339,"to pay for food items, beverages and toiletries to sell.",0
999975,to purchase additional bundles of fishing nets.,0
998290,"to purchase 5 sacks of fertilize, 2 cans of onion seeds for his garden, and one head of sheep for his livestock farming.",0
