id,description,value
996992,to buy more fish,2
997061,to buy more fish to sell ,2
997065,"to buy fertilizers, seeds for new sowing .",2
997087,to purchase additional sacks of charcoal to sell.,2
999768,"to invest in looking after his crops, and to buy manure for the same.",2
998847,to buy more flowers to offer for sale.,2
999442,with the purchase of a cow and fodder for his farm cattle.,1
999856,to buy clothing and footwear for her business at promotional prices.,2
999465,to upgrade his barbershop's decor.,2
999601,to improve the toolkit she uses in her beauty salon,2
999919,to buy additional stocks of groceries to sell.,2
997328,to purchase stock of footwear.,2
999072,"pay for farm work, the application and incorporation of pesticides, fertilizers, and labor for his harvest.",2
999163,"to buy more animals such as ducks, guinea pigs, chickens, etc.",1
999166,"to purchase animals like calves, ducks, etc, and food for them.",1
999666,to invest in his 1 hectare crop of coffee,2
999674,to invest in the maintenance of his 1 hectare of coffee in production,2
999172,to invest in looking after 1.5 hectares of coffee crop of the Catimor variety.,2
999182,to invest in maintaining one hectare of coffee,2
999702,buy fertilizer and pay his workers for plantation maintenance.,2
1000628,to invest in the expansion of sugarcane fields.,2
998188,to buy cows to increase milk production.,1
999491,"to buy cement, bricks and other building materials.",2
999565,repair his shop.,2
1000090,to buy fertilizers for plants,2
997864,pay for labor and purchase fertilizers and pesticides.,2
999020,"to pay for farm work, applications of pesticides, fertilizers, and labor for his harvest",2
999711,to buy fertilizer and pay for labor for his workers (to maintain his plantation).,2
999843,"to apply and incorporate pesticides and fertilizers, and to pay for labor for his harvest.",2
1000640,to invest in maintenance of cultivable land.,2
996557,"to buy pants, shirts, planners, and a desk",2
997866,purchase cattle.,1
999642,to invest in the maintenance of his crops.,2
999721,to invest in the maintenance and cultivation of 1.5 hectare of coffee crops.,2
999789,to invest in maintenance and the purchase of manure for his crop.,2
997861,to purchase a dairy cow and make home repairs,1
998453,"to buy more groceries like tuna, detergent, milk, etc. to stock her store more.",2
998457,"with working capital, for the purchase of different varieties of fish such as bonito, mackerel, pejerry, etc, crates and to make improvements to his home.",2
1000121,to develop his business and increase his merchandise with special newly-released barbering tools and machines.,2
1000202,to pay for her son's car registration fees so he can expand his business through visiting a wider region by his own car.,2
1000191,to repair the water system at his salon.,2
1000081,to pave the tiles on a store that he's been building lately and that he wants to rent it out,2
997832,buy cows to fatten and sell.,1
997836,to buy additional cows to increase the size of her herd.,1
997840,to buy food for retail sale in her shop.,2
998082,to buy steers for fattening and resale,1
998716,to buy livestock in order to increase his livestock headcount,1
1000579,to start a trading business with clothing.,2
999522,"to hire a new DJ, and buy new headphones and new equipment to improve the quality of his ?business, and therefore increase his customers.",2
1000679,to buy school supplies.,2
1000093,for his treatment course at the hospital which he receives regularly,2
1000155,"to pay for her husband's visitation to a health specialist, and also for his related medical expenses.",2
1000160,"to pass a very proper medical exam, and also to pay for a treatment course at the hospital, with great hope of finally getting rid of the problem.",2
997560,to buy flour and perform maintenance on his oven.,2
999026,"to buy basics like flour, sugar, yeast, cinnamon, etc. so as to have better inventory for bread sales. ",2
998224,to pay for renovation of the car and purchase tires and some spare parts for it.,2
998737,to restore his vehicle engine and install compressed natural gas in his car,2
998877,to buy an automobile.,2
1000412,to start his own business and work as a taxi driver.,2
1000587,to pay off his car and start a taxi business.,2
998794,to buy snacks and cold drinks.,2
998823,to buy corn,2
996916,"to buy hotdogs, chorizo, sweetened meat and dressed chicken.",2
996929,to purchase two solar lights and cost efficient hybrid seeds and fertilizer for maize cultivation.							,2
996941,to gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
997489,"to buy agriculture supplies and a granary, where he will store his harvests, and to pay for transportation from the fields to his home.",2
997510,to invest in fixing up his locale and to buy beer.,2
998053,to pay for land preparation like plowing & harrowing and purchase of good variety of seedlings.,2
998062,"to purchase ingredients for her bakery like flour, milk, sugar, butter, and cheese.",2
998122,to purchase bulk supplies of bags of animal feed and veterinary supplies.,2
998669,"to pay for wood, vehicle rental and labor.",2
998728,"to buy for his grocery store such items as liquor, canned goods, noodles, sugar, cooking oil, toiletries, food seasonings, snack foods and sacks of rice as well as crude oil and gasoline.",2
999248,"to purchase bags of cement, plywood, hollow blocks, nails and labor costs for boarding house repairs.",2
999251,"to purchase bags of cement, hollow blocks, plywood, wood, sticks and other items for her house renovations.",2
999316,"to purchase bags of cement, hollow blocks, sticks, and nails, and pay for labor costs.",2
999339,"to pay for food items, beverages and toiletries to sell.",2
999975,to purchase additional bundles of fishing nets.,2
998290,"to purchase 5 sacks of fertilize, 2 cans of onion seeds for his garden, and one head of sheep for his livestock farming.",1
998298," to buy 10 bags of fertilizer, 5 jugs of fuel and 2 boxes of herbicide for  his farm work.",1
998353,to buy 40 litres of petrol and three sacks of fertiliser for gardening.,2
998362,to buy  07 sacks of fertilizer and 05 can of petrol for his gardening business.,2
997947,to buy piglets & purchase bags of animal feeds.,1
998072,to purchase more palay (rice grains) for rice milling and grains production,2
998113,to purchase bags of feed and animal vitamins.,1
998159,to buy whole coconuts to make copra (dried coconut meat used for oil production),2
998271,"to buy fishing materials, such as fishing nets and fishing weights, and also to buy seaweed to sell.",2
999225,to buy more stocks of groceries to sell.,2
999321,"to pay for land preparation like plowing and harrowing and the purchase of a good variety of seedlings for healthier, heavier and more produce.",2
999346,"to pay for land preparations like plowing, harrowing, leveling and purchase of good variety of seeds and bags of fertilizers",2
1000308,to buy more designs of bags for her business.,2
1000550,to have products in stock such as bottled drinks and grocery items to add to her variety store business.,2
992851,To expand her business by purchasing a large quantity of bananas for sale.,2
998369,to increase variety.,2
998373,to expand her business.,2
998404,to purchase more food items for sale.,2
998423,to expand her business of small retail.,2
998440,to expand his cafe business.,2
1000050,to buy more beans and maize for selling.,2
998392,to pay for a smoke-blowing machine and other tools for selling in the toy and design shop.,2
998427,to pay for food and drink supplies to sell in his food store,2
999323,to buy more sacks of charcoal to match the on going demand during the Christmas and New Year festival,2
999549,"to stock his shop with products to increase his income, such as platters, dishes, trays, vases ?and cleaning materials.",2
999597,To buy more beer and soda for sell.,2
1000106,to buy more trousers and shoes for sell.,2
1000162,to pay for tools and equipment (a drill and a rotary hammer drill) needed for providing construction services.,2
1000447,to begin a trading business by purchasing fruits and vegetables.,2
995470,to increase her business merchandise with special offer winter clothes for the Christmas season.,2
998308,to start a new agriculture business that has to do with the reclamation of agricultural land to plant and sell bananas as an additional income business.,2
998999,to buy new beauty products for her beauty salon,2
1000078,to open her own beauty salon and develop her family's living,2
1000082,to increase her business merchandise for special occasions and the winter season.,2
1000091,to increase her business merchandise with special Christmas and winter season offered products.,2
1000149,To buy the necessary business tools and machines to update his current car mechanic business.,2
1000165,To buy necessary business tools and machines to update his current car mechanic business,2
1000175,to increase her newly established business' merchandise so that she can increase her selling and income.,2
1000194,to buy special car spare parts to start trading with as an additional income business.,2
998261,to buy fashionable textiles and increase her production so as to better serve her customers.,2
998316,to buy vegetables and fruits for her store.,2
998327,To open a scrap-selling shop to increase his family's income and develop their living.,2
998384,"to purchase car batteries, oil, and lubricants to develop his business and reply to customers needs.",2
998990,to buy new clothes for her shop,2
999474,to meet her clients' needs by buying a new clothes collection,2
1000054,to buy agricultural seedlings to increase her agriculture production and sales.,2
1000145,To increase her business merchandise with special Holy Christmas and winter clothes and special released accessories,2
1000199,to increase his business merchandise with special offer products which will increase his sales and income.,2
1000208,to buy furniture needed for his house and to get married soon.,2
991140,to purchase furnishings for a coffee shop.,2
998585,to buy a cuerda (28 m2) of land for cultivation.,2
998603,to buy a plot of land to grow coffee,2
999097,to purchase agricultural supplies to maintain the crop.,2
999102,"to buy and sell traditional clothing such as g�ipiles, sashes and skirts.",2
999870,to repair her home.,2
1000287,"to buy grocery producs such as juice, soft drinks, sweets, and candies.",2
1000289,to purchase drinking glasses and plates for her food business. ,2
1000298,"to buy materials such as whitewash, sand, and sheet metal to remodel her house.",2
998583,to buy groceries to sell.,2
998588,to buy new clothing to sell.,2
998597,to purchase pigs to slaughter and sell them in the butcher shop.,2
999165,to buy materials to build a wall.,2
999180,to buy corn seeds and agricultural inputs.,2
999874,to repair his home.,2
999900,"to buy traditional clothing items such as handwoven skirts, woven belts and blouses.",2
1000275,"to purchase clothing such as skirts, belts and blouses.",2
1000282,"to buy groceries such as soda, candy, sugar, and rice",2
1000297,"to buy and sell clothing, such as pants, blouses, canvas shoes, and jackets.",2
997475,to buy another milking cow,1
999833,to buy used clothes so that his whole family can work.,2
999841,to buy cooking supplies to satisfy the end of year demand.,2
997477,to buy more merchandise for her grocery store,2
997484,to continue the repayments at the place where she lives.,2
1000229,to buy cattle for his parents' farm.,1
1000231,to buy cattle,1
1000251,to install phone carrels.,2
1000253,to pay medical tests of her mother,2
996748,to buy cows.,1
999004,to pay for the repair of his car.,2
999114,to buy kitchen supplies for her food business.,2
999149,to maintain her pineapple farm,2
999700,buy used clothing at wholesale to increase her capital.,2
1000228,to buy cattle,1
1000234,to build on his land.,2
1000242,"to buy flour, eggs, and other supplies",2
1000243,to buy more supplies for her grocery store,2
1000246,to buy leather for his business.,2
998551,to buy groceries and essential products for her store.,2
998558,to buy second-hand clothing for the Christmas season.,2
998572,to buy cooking supplies to cook traditional food and to pay for the expenses from the recent birth of her baby.,2
998985,to fix a room in the house where she lives.,2
999002,to expand her yuca and pineapple production in order to increase her earnings and provide for her family.,2
999018,to buy car parts that he will re sell by himself,2
999137,to buy farm supplies and pay laborers.,2
999819,"to buy more supplies to make aprons, to improve her quality of life and that of her daughter.",2
1000225,to buy better seeds for her business.,2
1000236,to buy women's clothes to sell.,2
998252,to give his community better access to communication services by selling mobile airtime credits.,2
999370,to purchase additional prepaid airtime credit for helping community members who need access to communication services.,2
999381,to purchase additional prepaid airtime credit for community members who need access to a communication service.,2
996571,To buy more food items to supply to her customers.,2
996742,to fix his vehicle.,2
997471,to cover an order of products that she has and to deliver it as soon as possible to earn trust with her customers.,2
997472,to purchase new clothing to sell.,2
997473,"to purchase baskets, to purchase shelves, mannequins, and a general assortment of clothing.",2
997476,to stock up on men's and women's clothing.,2
997482,to purchase new clothing to sell.,2
997118,to invest in raising pigs,1
997137,to pay for 320 packages of fodder to feed his cattle during the whole winter.,1
997142,to invest in raising goats and chickens.,1
997143,to renovate and enlarge the barn to make space for newborn pigs to live and to buy fodder to feed the animals.,1
997019,to buy fertilizer input for her farming and to pay for plowing to get her crop grow well.,2
997377,to buy paper to sell.,2
997504,"to buy candy, soft-drinks, cookies among other things.",2
997506,to buy groceries to sell.,2
997507,to buy tires and repair his motorcycle's suspension.,2
997511,"to invest in maintaining and cultivating one hectare of his existing coffee plantings, to ensure good production for the 2016 season.",2
1000672,"Buy vegetables, fruits, mean, condiments, and other things.",2
1000677,"to buy nail polish, acetone, clippers, files, cotton, and other supplies.",2
992833,to buy new kitchen utensils,2
994549,"to buy items to sell like canned goods, personal care products, etc.",2
996434,to buy vegetables and fruits.,2
996441,"to buy more stock of sugar, salt, cooking fat and other household items hence an increased income.",2
996913,to pay for permits and licenses to travel in her motorcycle transportation business.,2
997495,"to purchase ornamental plants, soil and fertilizers and to improve the place where his nursery garden is located.",2
997491,to buy a cart to sell chips.,2
1000104,"to pay for 4 months tuition at Moringa School, Nairobi's top coding school.",2
1000116,"to pay for four months' tuition at Moringa School, Nairobi's top coding school.",2
1000124,"to pay for four months tuition at Moringa School, Nairobi's top coding school.",2
1000138,"to pay for four months' tuition at Moringa School, Nairobi's top coding school.",2
1000140,"To pay for tuition for 4 months at Moringa School, Nairobi's top coding school.",2
1000152,"to pay for 4 months' tuition at Moringa School, Nairobi's top coding school.",2
1000168,"to pay for 4 months' tuition at Moringa School, Nairobi's top coding school.",2
1000205,"to pay for four months' tuition at Moringa School, Nairobi's top coding school.",2
996263,to buy cereals.,2
996409,to invest in her husband's mobile shop.,2
997501,"to buy construction materials she needs to finish building a wall, to make her home more secure.",2
997503,to buy a stove to prepare tortillas.,2
996852,to purchase hybrid seeds and fertilizer to improve harvests of maize							,2
996854,to purchase cost-efficient hybrid seeds and fertilizer for maize cultivation							,2
996858,to purchase hybrid seeds and fertilizer to improve harvests of maize.,2
996870,to purchase hybrid seeds and fertilizer for the�cultivation�of maize.,2
996875,to purchase hybrid seeds and fertilizer for the�cultivation�of maize	.						,2
996879,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.							,2
996800,"to buy cost-efficient maize seeds and fertilizer for the coming harvesting season, as well as a solar light.",2
996807,to purchase hybrid seeds and fertilizer to improve harvests of maize.,2
996810,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,2
996815,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
996843,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,2
996844,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
996846,to purchase hybrid seeds and fertilizer for the�cultivation�of maize.,2
996855,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,2
996856,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
996857,to purchase hybrid seeds and fertilizer for the�cultivation�of maize.,2
996400,to invest in her son's cosmetic shop.,2
996415,to buy baby fish and food for them,1
996429,to buy tomato seeds and fertilizer and materials to construct a greenhouse,2
996774,to buy clothes,2
996801,"to buy inputs like blouses, jeans, and shoes to stock up for the Christmas season.",2
996802,to buy snacks and sodas to sell in the town.,2
996804,to start his shoe-making business by buying a special machine for production.,2
996806,to buy some lotions and face and body creams to sell in this Christmas season.,2
996809,buy more inputs like teddies and cards to stock up her love store.,2
997493,to purchase shoes and handbags to diversify her sales and improve her clothing business.,2
996395,to do the final works on his land preparing it for long and cold winter season period,2
996778,to fix a couple of walls in his home.,2
996780,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
996783,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
996787,"start her business by buying clothes, purses, shoes, and accessories to sell.",2
996789,to buy supplies (everyday products that families consume) for her store so she has more to offer.,2
996790,to make some improvements to his vehicle so he can keep transporting the products safely.,2
996793,"to make some adjustments to the barn, and to buy more chickens and food for them.",1
996795,to buy more inputs to sell like men's and women's clothes for this Christmas season.,2
997494,"to buy fertilizer, herbicides, insecticides as well as paying for workers to carry out farm work.",2
995865,to make some basic repairs to their home,2
995902,to buy 750 pairs of shoes for resale,2
997285,to expand her business by restocking products and adding modern products to meet her customers' demands.,2
998272,to purchase more grocery items to add to her stock for sale.,2
998893,buying more charcoal and materials to resell.,2
999199,to buy fertilizer,2
1000193,"to pay for 4 months tuition at Moringa School, Nairobi's top coding school.",2
1000200,"to pay for four months' tuition at Moringa School, Nairobi's top coding school.",2
996756,to pay for the purchase of a better vehicle.,2
996761,to buy furniture to resell because she wants to take advantage of the Christmas season.,2
996763,to buy more groceries for her store.,2
996765,to buy an engine for his car.,2
996766,to buy perfume to sell for Christmas.,2
996772,to buy beer and groceries for her store,2
996776,to buy products for her business,2
1000126,to pay his university's tuition.,2
996276,to purchase calves and start an animal husbandry business.,1
996291,to purchase an inventory and open a cafe.,2
996318,to begin to trade in clothes.,2
996358,to buy fodder for his farm cattle and for repair his cattle barn.,1
996372,"To buy seeds, mineral fertilizers and other products for new sowing",2
996381,to fill in the land around his house and fix his house  .,2
996741,"buy fertilizers, pay for his fieldhands� labor, and do maintenance on his plantation.",2
996754,to buy inputs for his decoration business,2
996764,"to purchase clothing for the Christmas season, as well as forms and hangers to be able to show the clothing.",2
997718,to sell cassava and salted fish.,2
996378,"to purchase automobile parts and repair his car, so he can return to work.",2
996418,to increase her livestock headcount and expand her activities.,1
996705,to buy cost-efficient maize seeds and fertilizer for the coming harvesting season.,2
996706,to purchase hybrid seeds and fertilizer for the�cultivation�of maize.,2
996710,to purchase hybrid seeds and fertilizer to improve harvests of maize							,2
996713,to buy cost-efficient maize seeds and fertilizer for the coming harvesting season							,2
996715,to buy cost-efficient maize seeds and fertilizer for the coming harvesting season							,2
996718,to buy cost-efficient maize seeds and fertilizer for the coming harvesting season.,2
996735,to purchase hybrid seeds and fertilizer for the�cultivation�of maize.,2
996745,to purchase hybrid seeds and fertilizer to improve harvests of maize.,2
996572,to purchase hybrid seeds and fertilizer to improve her harvests of maize,2
996578,to purchase hybrid seeds and fertilizer for the�cultivation�of maize,2
996695,to purchase hybrid seeds and fertilizer to improve harvests of maize,2
996697,to purchase hybrid seeds and fertilizer to improve her maize harvests.,2
996698,to purchase hybrid seeds and fertilizer to improve her maize harvests.,2
996699,to purchase hybrid seeds and fertilizer to improve his maize harvests.,2
996701,to purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,2
996702,to purchase hybrid seeds and fertilizer to improve harvests of maize.,2
996704,to buy cost-efficient maize seeds and fertilizer for the coming harvesting season.,2
995887,to buy wholesale products from the weekly markets in order to prepare her breakfasts.,2
998155,to increase her merchandise with winter pajamas and accessories to satisfy her customers in this cold season.,2
998479,to expand her kiosk business.,2
998907,to buy products for his grocery store.,2
999507,"to buy products for her beauty salon, such as creams, shampoo, scissors, hairpins and other things that she needs.",2
999713,"To buy more sorghum, beans, and potatoes to sell.",2
1000083,to pay for the surgery of his wife at the hospital,2
1000151,continue building a house for their family that they started in the year 2000. This loan will be used to invest in this house.,2
1000378,to purchase a car for her husband to start a taxi business.,2
998793,"to buy stock for selling during the festive season like bread, balloons, spices and many others.",2
1000136,to pass a proper medical exam and find out the reason for his strange and unhealthy feelings.,2
1000426,"to pay for a medical exam, and if needed, to have course of treatment for getting rid of unhealthy feelings.",2
1000450,to meet customer demand and to expand her cosmetology services by paying for a laser epilation tool.,2
1000518,to buy a new collection of women's cosmetics to sell.,2
991368,to purchase more baby poultry to raise and sell in future,1
996323,"to buy farm inputs such as good quality seeds, fertilizer, and pesticides.",2
996747,to buy construction materials to make a room at the house where he lives.,2
997459,"to buy rice, oil, beans, drinks, bread, cookies, snacks, sweets, etc. to offer more variety to her customers.",2
997461,"to buy beer, liqueur, rum, groceries, pastas, fruit and vegetables.",2
997468,"to supply himself with cheese, chickens, meats and gas.",2
997474,to purchase a complete assortment of athletic shoes.,2
997485,to invest in her store and to purchase Christmas lights to sell because it is the season in which a lot are sold.,2
996682,to purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,2
996683,to buy cost-efficient maize seeds and fertilizer for the coming harvest season.,2
996685,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,2
996687,"to buy cost efficient maize seeds and fertilizer for the coming harvesting season, as well as a solar light.",2
996688,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
996689,to purchase hybrid seeds and fertilizer for the�cultivation�of maize,2
996690,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
996691,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
996670,to purchase hybrid seeds and fertilizer to improve harvest of maize.,2
996671,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,2
996672,to purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,2
996674,to purchase hybrid seeds and fertilizer for the�cultivation�of maize,2
996676,"to purchase a solar light, as well as hybrid seeds and fertilizer to improve harvests of maize.",2
996238,to buy cattle and expand her livestock business,1
996278,"to purchase construction materials such as hardware, rubber sheeting, and coal for the stove. ",2
996289,to buy construction materials and repair her house,2
996292,to buy livestock and expand her business,1
997455,"to stock her business, principally with alcoholic beverages.",2
996488,to purchase hybrid seeds and fertilizer for the�cultivation�of maize.,2
996568,to purchase hybrid seeds and fertilizer to improve harvests of maize.,2
996569,to buy cost efficient maize seeds and fertilizer for the coming harvest season.,2
996661,to gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation,2
996664,"to purchase a solar light, as well as hybrid seeds and fertilizer to improve harvests of maize.",2
996665,to purchase hybrid seeds and fertilizer to improve harvests of maize,2
996666,to purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,2
996669,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
996657,to purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,2
996660,to purchase hybrid seeds and fertilizer to improve harvests of maize,2
997417,To buy a refrigerator. ,2
997444,to buy animals,1
997451,to stock up on clothing for boys and girls.,2
997156,"to pay for renovation of his truck to transport agricultural harvest to the markets, feed for his livestock, and preparations for cultivation.",1
1000134,to pay for his mother's medical treatment.,2
998486,to buy shoes to sell.,2
996592,To expand his business of selling bread,2
996608,"to buy more fabric, trousers and skirts for selling.",2
997117,to pay for 10 piglets and forage for feeding the livestock to prepare the farm for the winter,1
997466,to buy 4 young sows and be able to grow his sheds to fit the new animals and the future baby animals.,1
997550,to buy more pigs and also to pay for some technical assistance for the barns.,1
999196,in raising pigs.,1
999198,to buy foods for pigs,1
999971,to buy piglets and develop pig farming,1
997658,buy two dairy cows with calves to increase milk production and buy feed.,1
998065,to purchase cows in order to increase her livestock headcount,1
998077,to buy sheep and cows in order to invest in her business,1
999066,to start her own dairy products business. With the help of her mother they will get ahead.,2
999195,to raise pigs and chickens,1
999455,to pay for 800 packages of forage for feeding livestock during the winter season. ,1
999468,"to pay for three sows, fodder to feed the livestock (barley, crops and specialized forage for pigs)",1
999486,to buy sheep and ewes in order to raise them and then sell them.,1
999531,"to pay for fodder for cattle, and to buy fertilizer and fuel for land cultivation.",1
999575,to buy feed for fattening and rearing livestock,1
999629,to buy sheep and ewes in order to raise them and after that sell them and make some profits.,1
996605,to buy cattle and goats.,1
997177,to purchase more young livestock to raise and sell.,1
997660,to purchase some heifers in order to increase her herd,1
997822,buy two cows with calves to increase her milk production.,1
997961,to buy additional cows in order to increase her herd.,1
998962,to pay for two cows and two calves to enlarge the number of livestock on the farm.,1
1000444,to expand his agribusiness activities by purchasing rabbits and making a rabbit hutch.,1
996386,to buy a cow and also fodder for all his farm cattle.,1
996391,to buy food items and a refrigerator.,2
996565,to grow her restaurant,2
997429,"to buy more fertilizers, manure, pest controls, herbicides and to improve the land.",2
997430,to buy car parts.,2
997439,to purchase a cart to sell French fries.,2
998301,to expand her business.,2
998452,to expand her business of food crops.,2
999665,to buy more decorations for selling.,2
1000075,"to cover his tuition fees for a BSc. in IT, from the first to the fourth year.",2
1000451,to renovate and then rent a flat.,2
996543,to purchase a solar light and gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.,2
997418,"to invest in corn, beans, rice, oil, fresh cheese, ground pork, etc., with the goal of having a better stocked inventory.",2
997421,to pay for home remodeling and repairs.,2
997422,to purchase household appliances.,2
997425,to purchase pigs to improve her farm.,1
997426,to buy car batteries.,2
996517,"to purchase a solar light, gain access to cost-efficient hybrid seeds and fertilizer for maize cultivation.							",2
996535,to buy cost-efficient maize seeds and fertilizer for the coming harvesting season,2
997394,Purchase an oven for making pizza to sell.,2
997400,to purchase food products to sell.,2
997410,to buy corn by the quintal and lime.,2
997411,to buy grocery products to sell.,2
997413,"to buy skirts, blouses, pants and underwear for both sexes, plus invest in gas, paper, pork cracklings and cheese amongst others.",2
997419,to buy car windows and tires.,2
996497,to increase his barber shop's perfume supplies and to buy new equipment for his shop.,2
996521,to expand his soft drink business.,2
996528,to gain access to cost efficient hybrid seeds and fertilizer for maize cultivation,2
996788,to buy secondhand clothes to offer in the Christmas high season.,2
996814,to invest in the maintenance of his crops.,2
997405,"to buy sandals and flip-flops, as well as items for the home like knives, forks, cups, spoons, etc.",2
997409,"to buy supplies like rice, legumes and oil amongst others.",2
996513,to purchase hybrid seeds and fertilizer to improve harvests of maize.,2
996514,to purchase hybrid seeds and fertilizer to improve harvests of maize,2
996522,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
996526,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
999645,"to buy more soap, sugar, salt for selling.",2
1000210,to buy a car in order to expand his clothing sales business.,2
999636,"to buy more rice, sugar, biscuits and juice for selling.",2
999650,"to buy more rice,sugar and soaps for selling",2
999660,"to buy more vegetables such as cabbages, tomatoes and carrots for selling",2
1000048,"to buy more banana, maize flour, cassava and rice to sell.",2
1000059,"to buy more rice, sugar, biscuits and plates to sell.",2
1000221,"to buy tiles, PVC pipes, water closets, plywood, cement, iron rods, and roofing sheets for resale.",2
1000222,"to buy cosmetics, jewelries and plastics for resale.",2
999471,to buy sewing equipment for her business,2
999424,"for the purchase of young trees, that he will plant in spring, vegetable seedlings and also fertilizer for his land",2
997463,to buy flour to make bread and take advantage of the Christmas season.  He also wants to repair the bicycles he uses to distribute the bread.,2
996080,to pay the expenses that are involved in his harvest of basic grains.,2
996280,to buy a boat engine .,2
996319,To invest in her husband's buffalo sales business.,1
996320,"to buy supportive working materials like hair dryers, dressers, etc.",2
996468,to purchase more drinks to sell.,2
996477,to buy new equipment needed for the restaurant and to add new recipes to the menu.,2
996491,to buy cost efficient maize seeds and fertilizer for the coming harvesting season						.,2
996494,to purchase hybrid seeds and fertilizer for the�cultivation�of maize,2
996495,to finally finish repairing their house in the New Year�s holidays to come.,2
997345,"to buy lotions, deodorants, clothing garments, and shoes, among other products, to improve her sales.",2
997348,"to buy more materials such as meat, vegetables, chairs, tables, among other inputs to improve her business.",2
997358,"to invest in pork cracklings, cheese, beans, tomatoes, cabbage and drinks amongst other products for her sales of pupusas and drinks.",2
997363,to buy cosmetics to sell.,2
997364,"to invest in cement, sand, brick, gravel and iron to build a perimeter wall in front of her house.",2
997366,to buy fruit to make sweets to sell.,2
999067,to buy a block of land to cultivate.,2
999104,"to buy and sell traditional clothing such as skirts, sashes and g�ipiles.",2
999147,to buy clothing to sell.,2
999151,"to buy traditional items of clothing, such as: g�ipiles (traditional tunics or blouses), woven belts and skirts.",2
999173,to repair her home.,2
999890,"to buy and sell typical clothing like blouses, woven belts, and skirts.",2
1000280,"to buy clothing such as ""cortes,"" ""fajas,"" and ""g�ipiles"" [traditional skirts, sashes, and blouses]",2
1000285,"to buy groceries such as juice, soda, sweets, and candy",2
1000299,"to buy groceries like snacks, juices, sodas and candies.",2
995682,to pay for her son's wedding expenses,2
996242,to cover the cost of her husband repairing his taxi.,2
996245,to repair her husband's taxi.,2
996248,to repair her husband's taxi.,2
996300,to buy good-quality seeds and fertilizers for her farm.,2
996303,to buy additional stocks of groceries to sell.,2
996304,To invest in her husband's general store.,2
996307,to buy more maize and coffee to sell.  ,2
996325,"to buy items such as canned goods, personal care products, etc. to sell in her store.",2
996331,to buy more goods to sell in her general store.,2
996382,to buy sheep and cow for increasing working capital.,1
996770,to maintain his crops.,2
996797,"to invest in tables, chairs, a display cabinet, and many more food preparation supplies. ",2
996811,"to purchase food, such as canned goods, oil, pasta, vegetables, meat and rice in bulk.",2
997013,to purchase shoes to sell.,2
997015,"to purchase candies, drinks, cookies, and more.",2
997022,to purchase plastic and aluminum cutlery to sell.,2
995164,to buy sheep for fattening and resale,1
995789,to buy a few head of cattle,1
996188,to buy crude oil.,2
996225,to cover the cost of her husband's taxi repair.,2
996260,to purchase additional items to sell at his retail shop and to expand his restaurant.,2
996347,to purchase seeds and fertilizer for her farm to increase her produce for sale and make more income to support her family.,2
996271,to buy a new stock of second hand clothes for sale during the Christmas season.,2
996272,"to buy fertilizers, seeds and other products for new sowing.",2
996305,to buy more bulls for fattening and sale.  ,1
999670,"to buy a refrigerator, as he lives in a rural area and such an appliance is very important for storing quantities of food.",2
995836,to give his community better access to communication service by selling mobile airtime credits.,2
996324,to purchase additional prepaid airtime credit to help community members who need access to connect with their loved ones.,2
996328,to purchase additional prepaid airtime credit for helping community members who need access to connect with their loved ones.,2
996334,to purchase additional prepaid airtime credit to help community members who need access to connect with their loved ones.,2
996340,to purchase additional prepaid airtime credit for helping community members connect with their loved ones.,2
996353,to purchase additional prepaid airtime credit for helping community members connect with their loved ones.,2
998096,to give her community better access to communication services by selling mobile airtime credits.,2
998128,to sell more mobile airtime credits.,2
998186,to give his community better access to communication services by selling mobile airtime credits.,2
996609,to buy some sheep to resell. ,1
